rec_idx,title,company,location,career,education,deadline,link,salary,crawled_at,score
51757300,한국특수가스㈜ 부문별 신입 및 경력 채용,한국특수가스(주),전북익산시,신입·경력,학력무관,~ 11/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51757300&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,70
52119752,2025년 하반기 정직원(연구분야) 채용(화학소재 데이터),한국화학연구원,대전유성구,경력무관,초대졸↑,~ 11/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52119752&location=ts&searchType=search&paid_fl=n&search_uuid=197da2cf-760a-48a5-a247-b656efeecd88,,2025-10-30 03:55:54,70
51511540,"연구부문(H/W설계,자재관리), 경영지원(구매), 생산부문, 품질보증 채용,사업부문(원가) 채용",(주)디지트론,경기성남시 수정구,신입·경력,학력무관,~ 11/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51511540&location=ts&searchType=search&paid_fl=n&search_uuid=f52fd880-44d3-425d-90f0-2eea6cd84efe,,2025-10-30 03:55:58,70
52126692,2025년 하반기 정직원(연구분야) 채용 공고,한국화학연구원,대전유성구,경력무관,초대졸↑,~ 11/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52126692&location=ts&searchType=search&paid_fl=n&search_uuid=197da2cf-760a-48a5-a247-b656efeecd88,,2025-10-30 03:55:54,70
52054223,태형리싸이클링(주) 각 사업소 신입 및 경력사원 모집,태형리싸이클링(주),경북김천시,경력무관,학력무관,~ 11/04(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52054223&location=ts&searchType=search&paid_fl=n&search_uuid=197da2cf-760a-48a5-a247-b656efeecd88,,2025-10-30 03:55:54,70
52116640,2025년 린나이코리아(주) 하반기 채용,린나이코리아(주),대전전체,신입·경력,초대졸↑,~ 11/04(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52116640&location=ts&searchType=search&paid_fl=n&search_uuid=f52fd880-44d3-425d-90f0-2eea6cd84efe,,2025-10-30 03:55:58,70
51766244,"[고려아연계열/서린정보기술] Application(Web,Mobile)개발 채용",서린정보기술(주),부산전체,신입·경력,대졸↑,~ 11/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51766244&location=ts&searchType=search&paid_fl=n&search_uuid=4f632d62-a027-4ea8-bbea-1f68f8b21736,,2025-10-30 03:55:53,70
51951354,2025년 해커스 교육그룹 [신입/경력] 각 부문별 채용공고,해커스교육그룹,대구전체,신입·경력,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51951354&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,45
51989870,사이버보안 솔루션 개발자 모집공고(신입/경력),(주)스마트엠투엠,부산해운대구,신입·경력,대졸↑,~ 11/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51989870&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52003213,"네트워크, 정보 보안, 서버 엔지니어 모집",(주) 이노스벤,대구달서구,신입·경력,초대졸↑,~ 11/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52003213&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51679574,"강림중공업, 강림인슈 신입/경력 채용",강림중공업(주),부산전체,신입·경력,학력무관,~ 12/31(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51679574&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51794827,(주)아세아텍 전산직 신입 및 경력 직원모집,(주)아세아텍,대구달성군,신입·경력,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51794827&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52097225,IT 엔지니어 보안 Chakra 신입 또는 경력 채용,(주)트루인테크놀로지스,대전서구,신입·경력,초대졸↑,~ 11/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52097225&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52153046,(주)신우씨앤에스 정보통신 기술자 모집,(주)신우씨앤에스,대전동구,신입,고졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52153046&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52145394,네트워크 기술지원 부문 신입사원 모집,(주)이노솔루텍,대전유성구,신입,초대졸↑,~ 11/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145394&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52126650,포인드(주) 인공지능·딥러닝 개발자(신입) 채용,포인드(주),경북구미시,신입,초대졸↑,~ 11/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52126650&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51716312,(주)대건소프트 Cyber Security Engineer 채용,(주)대건소프트,대전유성구,경력무관,초대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51716312&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52127883,[한스바이오메드] 본사/대전연구소 수시채용,한스바이오메드(주),대전전체,신입·경력,고졸↑,~ 12/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52127883&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51994270,(부산근무)생성형 AI데이터 사이언티스트,(주)애자일소다,부산전체,신입,대졸↑,~ 11/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51994270&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52087890,"[대전지점] 시스템 엔지니어(네트워크, 서버, 보안시스템)",(주)이레솔루션,대전유성구,신입,초대졸↑,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52087890&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52026340,주식회사엠제이솔루션 네트워크 엔지니어 모집,주식회사엠제이솔루션,대전유성구,신입·경력,초대졸↑,~ 11/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52026340&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52040994,(주)애니아이티 정보 보안 및 시스템 엔지니어 모집,(주)애니아이티,대구달서구,신입·경력,학력무관,~ 11/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52040994&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51828306,(대구)대구지역 공공기관 전산센터-보안관제 모니터링 직원채용,(주)한빛에스아이,대구동구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51828306&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51850888,풀스택 서비스 개발 엔지니어 채용,유니버셜마린테크(주),부산남구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51850888&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51964767,"네트워크, 서버, 보안(정보통신) 직원 모집",(주)윌네트,경남진주시,경력무관,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51964767&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51840844,네트워크 및 보안 엔지니어 정규직 채용(신입&경력),지엘네트웍스,경남창원시,경력무관,초대졸↑,~ 11/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51840844&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51953338,㈜위즈코리아 '25년 하반기 신입/경력 사원 모집,(주)위즈코리아,대구전체,신입·경력,학력무관,~ 12/31(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51953338&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51865433,㈜리얼타임테크 SW 개발 신입/경력 채용,(주)리얼타임테크,대전유성구,경력무관,학력무관,~ 11/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51865433&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52051199,IT기술영업 네트워크구축 컴퓨터유지보수분야  / 경리보조업무,(주)대한정보,대구북구,신입·경력,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52051199&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51700985,[로봇개발본부] 이동로봇 관제 서버(ACS) S/W개발 (전문연 가능),(주)트위니,대전유성구,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51700985&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51927018,보안시스템 기술지원 엔지니어 모집(신입 0명),오픈정보기술주식회사,대구동구,신입,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51927018&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51782191,[엘씨텍]방산 전문업체 전산총무 담당자(계약직) 모집,엘씨텍(주),경북구미시,신입,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51782191&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52155096,전부문 신입 / 경력 모집 공고,에이치에스지성동조선(주),경남통영시,신입·경력,초대졸↑,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52155096&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
51670081,[3M] 한국쓰리엠 신입/경력사원 모집 안내,한국쓰리엠(주),부산전체,신입·경력,대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51670081&location=ts&searchType=search&paid_fl=n&search_uuid=fd6faed1-f2e7-4717-9261-7668a70bb1c1,,2025-10-30 03:55:43,30
52120416,SI 기술 영업직(경력/신입) 인원 모집,(주)스피어에이엑스,대구수성구,경력무관,초대졸↑,~ 11/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52120416&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51992153,각 분야 신입/경력사원 채용공고,(주)스마트비전,대전전체,신입·경력,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51992153&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51842310,(경주) 네트워크설비 유지보수 엔지니어 모집,(주)라임에스엔씨,경북경주시,경력무관,학력무관,~ 11/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51842310&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52055152,(경주) 정보통신 초급 기술 유지보수 엔지니어 모집,(주)라임에스엔씨,경북경주시,경력무관,학력무관,~ 11/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52055152&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51925912,2025 하반기 신입/경력 직원채용,(주)한솔오리온텍,울산전체,신입·경력,학력무관,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51925912&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51953315,"㈜위즈코리아 SE(시스템 엔지니어), PM 채용",(주)위즈코리아,서울강서구,신입·경력,학력무관,~ 12/31(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51953315&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52157169,덕산넵코어스(주) 정보보안 및 인프라관리 업무 담당자 채용,덕산넵코어스(주),대전유성구,경력무관,초대졸↑,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52157169&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52160254,DX / AX 플랫폼 개발 및 AI(인공지능)엔지니어 (신입/경력) 채용,제니아일렉트로닉스,경남창원시 성산구,신입·경력,대졸↑,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52160254&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51882950,(주)리노인포텍 보안 솔루션 담당자 채용,(주)리노인포텍,부산해운대구,경력무관,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51882950&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51938234,"[신입/경력]보안, 서버, 네트워크 시스템 엔지니어 정규직 채용",(주)라이노정보기술,경남김해시,경력무관,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51938234&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
51791509,"GTA Aerospace 하반기 SW 연구개발 인력 모집(신입, 경력)",(주)지티에이에어로스페이스,경남진주시,경력무관,대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51791509&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52024863,[정규직] AI 분야 연구개발 소프트웨어 (S/W) 경력 모집 공고,(주)글로벌시스템스,대전유성구,신입·경력,대졸↑,~ 11/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52024863&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52171398,경남 - 전기기능사보유  유지보수직원채용,아몽솔루션(주),경남창원시,경력무관,학력무관,~ 11/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52171398&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52164653,공공기관 관급프로젝트 전기전자통신기계분야 기술직 모집,주식회사 젠탑(GENTOP),경남창원시,신입·경력,대졸↑,~ 11/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52164653&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52086234,보안솔루션 엔지니어  모집,(주)데이타뱅크,대구수성구,경력무관,초대졸↑,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52086234&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52095039,[부산] IT영업 담당자 (신입/경력),에스넷시스템(주),부산해운대구,신입·경력,고졸↑,~ 11/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52095039&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52160073,암호모듈(KCMVP 등) 및 암호화 솔루션 개발 인력 채용,(주)스마트엠투엠,부산해운대구,경력무관,대졸↑,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52160073&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52083089,[800만명이 선택한 패스오더] '그로스마케터(그로스해커)' 채용,(주)페이타랩,부산전체,경력무관,학력무관,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52083089&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52108922,Tesla Korea 2025년 하반기 공개 채용,테슬라코리아(유),대구전체,신입·경력,학력무관,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52108922&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52153954,연구소 플랫폼개발팀 S/W 부문 신입/경력 모집,(주)바질컴퍼니,경남김해시,경력무관,학력무관,~ 11/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52153954&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52082480,물류로봇 개발자 채용 (경력자우대),(주)벰로보틱스,부산강서구,경력무관,고졸↑,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52082480&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
52105064,[연구소] 전자/통신 설계관련 연구개발 경력직 채용,(주)씨에스텍,대구동구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52105064&location=ts&searchType=search&paid_fl=n&search_uuid=5b8461db-9fe8-4019-9e96-476fbc31384d,,2025-10-30 03:55:49,30
