rec_idx,title,company,location,career,education,deadline,link,crawled_at
52118070,[정규직] 서비스 개발자 채용 (로봇관제 파트)(신입·경력),(주)라인월드,대전유성구,경력무관,대졸↑,~ 11/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52118070&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51965638,[시차출퇴근제] 임베디드 제어 SW 엔지니어 모집 (신입/경력),비앤에프테크놀로지(주),대전유성구,경력무관,초대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51965638&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52116122,서비스 개발 및 운영 담당자 채용 공고,(주)스마트소셜,부산해운대구,경력무관,초대졸↑,~ 11/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52116122&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52084238,각 부문 신입 및 경력 채용,위드시스템(주),경북전체,신입·경력,고졸↑,~ 11/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52084238&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52111537,개발자 [AI·IOT ] [APP/WEB] 대전 세종근무,오아시스스토리(주),대전서구,신입·경력,대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111537&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52111459,"방송음향,영상,통신공사 기술직 신입 및 경력사원 모집",(주)엘앤비기술,부산연제구,경력무관,학력무관,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111459&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52110041,새빛기술(주) 기술지원부 정규직 직원모집(경력/신입),새빛기술(주),대전유성구,경력무관,고졸↑,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52110041&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52109736,IT 정부과제(R&D 사업) 기획 (신입/경력) 채용 모집 공고.,제니아일렉트로닉스,경남창원시 성산구,신입·경력,대졸↑,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52109736&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52108826,[종합 인공위성그룹]정지궤도위성팀 비행역학 담당자 채용,(주)아이옵스,대전전체,경력무관,대졸↑,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52108826&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52107692,공공 SI 사업관리 및 기획 [신입 및 경력 사원 채용],(주)루트랩,대구남구,경력무관,대졸↑,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52107692&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52107410,SW 개발 유지관리 팀원 모집,(주)대국지앤에스,경북경산시,경력무관,초대졸↑,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52107410&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52106125,"Node, Nest.js 백엔드 개발자 채용",인사이트,부산금정구,경력무관,학력무관,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52106125&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52106007,[주식회사 이스트] SI(용역) 및 사업관리 부문 채용,주식회사 이스트,대구달서구,경력무관,초대졸↑,~ 12/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52106007&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52097975,R&D 분야 신입/경력 채용,(주)에이티비랩,대전유성구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52097975&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52097482,"주식회사 엠케이디 Java, Node, Python 개발자 모집","주식회사엠케이디(MKDCo.,Ltd)",부산남구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52097482&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52097314,네이블소프트(주) 개발 신입 및 경력 채용,네이블소프트(주),부산동구,신입·경력,대졸↑,~ 12/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52097314&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52095755,"[신입/경력] 기술연구개발(R&D) / 솔루션 개발 (Spring, React)",(주)대국지앤에스,경북경산시,경력무관,초대졸↑,~ 11/20(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52095755&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52095542,정보통신분야 공무 신입 / 경력자 모집,(주)코리아와이드아이티에스,대구수성구,경력무관,학력무관,~ 12/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52095542&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52089345,[채용공고] (주)에이포랩 개발자/연구원 모집,(주)에이포랩,경북구미시,경력무관,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52089345&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
51875264,경원벤텍(주) 전산/IT 분야 채용 - IT개발·데이터,경원벤텍(주),경남김해시,경력무관,학력무관,~ 11/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51875264&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52088181,[정규직-경력]스마트팩토리 SW시스템 구축/개발 (OLED/이차전지),서진정보기술,대구수성구,경력무관,대졸↑,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52088181&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52087281,B2B SaaS 윈도우 개발자 채용 (C++/MFC/C#),(주)엑소스피어랩스,대전서구,경력무관,학력무관,~ 12/19(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52087281&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
51854672,[CEO포털] (신입 가능) 풀스택 개발자 모집합니다.,주식회사씨이오포털,부산금정구,경력무관,고졸↑,~ 11/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51854672&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
51838979,펜타스코리아 의용공학 및 전자기기 분야 채용공고,주식회사 펜타스코리아,부산기장군,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51838979&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52067117,태광후지킨(tk-fujikin)전산관리부 솔루션팀 채용,태광후지킨(주),부산강서구,신입·경력,대졸↑,~ 11/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52067117&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52071269,"CCTV, 무전기 설치 및 A/S 팀원 모집합니다",(주)유한정보통신,대구달서구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52071269&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52070205,(주) 푸드엔 본사 경영기획팀 채용,(주)푸드엔,부산남구,경력무관,학력무관,~ 11/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52070205&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
51942680,[정규직] 서비스 개발자 채용 (ai 파트)(신입·경력)-마감,(주)라인월드,대전유성구,경력무관,대졸↑,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51942680&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52069004,[종합 인공위성그룹]인공위성 운영사업부 저궤도위성2팀 채용,(주)아이옵스,대전전체,경력무관,대졸↑,~ 11/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52069004&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52068303,버스정보 센터 근무자,우리정보기술(주),경남창원시 성산구,경력무관,초대졸↑,~ 12/16(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52068303&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52046740,AI / SW 개발자 정규직 모집,(주)디인사이트,경남창원시,경력무관,석사↑,~ 11/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52046740&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52047893,AI 서비스 및 AI 자율제조 분야 신입/경력 모집,(주)스마트엠투엠,부산해운대구,경력무관,대졸↑,~ 11/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52047893&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52043608,(주)에프씨아이 제어용 웹프로그램 개발 경력 채용,(주)에프씨아이,대전유성구,경력무관,초대졸↑,~ 11/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52043608&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
51985894,프로그래머 [ROS/AI/IOT][대전 근무],오아시스스토리(주),대전서구,경력무관,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51985894&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52031655,[ 개발연구소 ] CAD/ 펌웨어 / PCB 회로,(주)성화에프티,부산강서구,경력무관,대졸↑,~ 11/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52031655&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52031608,[생산기술] 전기판넬 / 계장 / 기술지원 / 유지보수,(주)성화에프티,부산강서구,경력무관,학력무관,~ 11/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52031608&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52029607,소프트웨어 개발자(C#),(주)픽소니어,대전유성구,경력무관,대졸↑,~ 11/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52029607&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52019533,AI SW개발자 채용,(주)나랑가,울산남구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52019533&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
51822677,소음진동 검사 솔루션 / 산업 인공지능 사업부 엔지니어 모집,코리아이매지니어링,경남창원시,경력무관,대졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51822677&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52017594,소프트웨어 개발자(C/C++),(주)픽소니어,대전유성구,신입·경력,대졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52017594&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52017554,[주식회사 이스트] 연구기획 / 관리,주식회사 이스트,대구달서구,경력무관,초대졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52017554&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52016399,국가정보자원관리원(대전광주대구)운영/유지보수/구축 인력모집,하마인포(주),대구동구,신입·경력,학력무관,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52016399&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52014716,[경산] 사무행정직(남녀) 정규직 채용 공고(LG유플러스협력업체),(주)한샘정보통신,경북경산시,경력무관,고졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014716&location=ts&searchType=search&paid_fl=n&search_uuid=7f04a12a-568f-45c1-b66b-ab72a9d4f185,2025-10-25 06:46:03
52014528,기업연구소에서 AI와 C로 SW 개발할 분을 구합니다,사이테크놀로지스(주),대전대덕구,경력무관,대졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014528&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
52014460,디자인/퍼블러싱/R&D 업무 경력자 모집,(주)투비스,대구동구,경력무관,초대졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014460&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
52014242,클라우드 서버 연구&개발 인력 채용,(주)이지스,부산해운대구,신입·경력,학력무관,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52014242&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
52007360,정보통신업  설계 / 공사 / 정보통신 유지보수/계장제어,(주)라인기술단,경남진주시,경력무관,초대졸↑,~ 12/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52007360&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
52007056,전자사업부 하드웨어(전자회로설계) 개발 모집,(주)지아이에스,경북구미시,신입·경력,초대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52007056&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51963621,[마산회원구청 상주근무] 신입 및 경력 네트워크 엔지니어 채용,(주)라이노정보기술,경남창원시 마산회원구,신입·경력,초대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51963621&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51995590,인공지능 및 데이터 분석  직무 채용 공고,(주)싸인랩,부산부산진구,경력무관,학력무관,~ 11/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51995590&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51995010,JSP / PHP 웹프로그래머 모집합니다.,오투웹스,대구동구,신입·경력,초대졸↑,~ 11/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51995010&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51976370,"[부산] 웹 디자니어,퍼블리셔,프로그래머를 모십니다.",(주)엠버시유학원,부산부산진구,경력무관,학력무관,~ 11/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51976370&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51986897,(주)화성컴퍼니 정규직 Next JS 개발자 채용,(주)화성컴퍼니,대구전체,경력무관,학력무관,~ 11/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51986897&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51942854,사직동 코딩/컴퓨터 학원 선생님 모집(지점운영자),코더스IT학원,부산동래구,경력무관,학력무관,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51942854&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51987983,(주)진 제어 및 프로그래밍 경력 채용,(주)진,경북경산시,신입·경력,석사↑,~ 12/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51987983&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51960518,한양정밀 본사 각 사업부 사무직 및 생산직 직원 채용,(주)한양정밀,경기김포시,신입·경력,초대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51960518&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51974881,레디로버스트머신 IoT & Mobile machine Solutions Team팀 채용,레디로버스트머신(주),부산전체,경력무관,대졸↑,~ 11/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51974881&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51968611,로봇엔지니어 신입/경력 (산업용 로봇 경력 우대),(주)일렉트릭스,부산강서구,신입·경력,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51968611&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51964121,하드웨어 엔지니어 및 수리원 정규직 모집  (대구지사),(주)젤루텍,대구북구,경력무관,고졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51964121&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51961482,[창원]  전산장비 OA 유지보수,올넷피아(주),경남창원시,경력무관,초대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51961482&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51701741,[정규직] 교통관제/영상분석 시스템 구축 및 유지보수 엔지니어,(주)송우인포텍,경남진주시,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51701741&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51953275,AI 기반 자동화 전문가 모집  (효율화 프로젝트 핵심포지션),옆커폰(주),대구달서구,경력무관,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51953275&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51944050,FLUTTER 및 NODE.JS 개발자 모집,얼웨이즈,대구중구,경력무관,학력무관,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51944050&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51939197,KT 인터넷 및 전화 통신 개통/AS 엔지니어 모집공고,(주)우주씨앤티,대구수성구,경력무관,학력무관,~ 11/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51939197&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51935268,(주)다온더케어 풀스택 개발자 채용,(주)다온더케어,경남창원시 의창구,경력무관,학력무관,~ 11/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51935268&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51929559,[바이오링크] 인공지능(AI) 개발자 정규직 모집공고 (대구),바이오링크(주),대구달서구,경력무관,석사↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51929559&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51926590,IT팀 정규직 채용,한호산업(주),울산전체,신입·경력,초대졸↑,~ 11/25(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51926590&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51921612,소프트웨어 백엔드 개발자(신입/경력),(주)엔스퀘어,경남진주시,경력무관,대졸↑,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51921612&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51918005,[아라소프트(주)] 개발 및 유지보수 담당자(진주근무),아라소프트(주),경남진주시,신입·경력,학력무관,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51918005&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51897183,백엔드 개발자 모집합니다.[경력무관],위미르(주),경남창원시,경력무관,대졸↑,~ 11/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51897183&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51894365,[로봇제어] 매니퓰레이터 제어 및 알고리즘 개발,(주)코어로보틱스,부산기장군,신입·경력,대졸↑,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51894365&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51892039,휴랜울산주식회사 스마트 안전관리 시스템 구축 및 운영,휴랜울산주식회사,울산전체,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51892039&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51882951,(주)리노인포텍 데이터 엔지니어 및 DB관리자 채용,(주)리노인포텍,부산해운대구,경력무관,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51882951&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51826621,"자동화 응용프로그램 설계 및 제작(C계열,인공지능)",유징테크(주),경북포항시 남구,경력무관,대졸↑,~ 11/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51826621&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51802505,[대전] 웹 개발 프로그래머 채용 공고 (상주),케이엘정보통신(주) 대전지점,대전유성구,신입·경력,초대졸↑,~ 11/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51802505&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51781646,선박의 항해/통신장비 설치/수리/검사업무 관련 엔지니어 모집,두성선박전자(주),부산사하구,경력무관,고졸↑,~ 11/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51781646&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51723083,㈜설텍 전력 전자 하드웨어 개발자 모집,㈜설텍,대구달서구,경력무관,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51723083&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
51720090,기술연구소 연구원 모집(인공지능 영상처리 및 자연어처리),지엔소프트(주),대전유성구,경력무관,대졸↑,~ 11/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51720090&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
52030219,2025년 선진 대규모 신입/경력 채용,(주)선진,대구전체,신입·경력,대졸↑,~ 10/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52030219&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
52130765,2025년도 하반기 정기채용 모집요강,(주)파멕스,경남양산시,신입·경력,고졸↑,~ 11/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52130765&location=ts&searchType=search&paid_fl=n&search_uuid=dbd63eca-216f-4271-b0b8-4d945dba6240,2025-10-25 06:46:04
